unique_id,year_trapping,month_trapping,country,iso3c,region,town_village,classification,record_id,pathogen_tested,assay,number,geometry,longitude,latitude
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,gerbillus tarabuli,2379,borrelia_species,path_1_tested,1,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,gerbillus tarabuli,2379,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,gerbillus sp.,2380,borrelia_species,path_1_tested,1,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,gerbillus sp.,2380,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,heliosciurus gambianus,2381,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,heliosciurus gambianus,2381,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,paraechinus aethiopicus,2382,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,paraechinus aethiopicus,2382,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,jaculus jaculus,2383,borrelia_species,path_1_tested,21,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,jaculus jaculus,2383,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,lemniscomys bellieri,2384,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,lemniscomys bellieri,2384,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,lemniscomys zebra,2385,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,lemniscomys zebra,2385,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,lemniscomys sp.,2386,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,lemniscomys sp.,2386,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys erythroleucus,2387,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys erythroleucus,2387,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys huberti,2388,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys huberti,2388,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys kollmannspergeri,2389,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys kollmannspergeri,2389,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys natalensis,2390,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys natalensis,2390,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys sp.,2391,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mastomys sp.,2391,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mus musculus,2392,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,mus musculus,2392,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,pachyuromys duprasi,2393,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,pachyuromys duprasi,2393,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,praomys daltoni,2394,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,praomys daltoni,2394,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,praomys derooi,2395,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,praomys derooi,2395,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,rattus rattus,2396,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,rattus rattus,2396,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus arenarius,2397,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus arenarius,2397,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus congicus,2398,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus congicus,2398,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus gracilis,2399,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus gracilis,2399,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus lacustris,2400,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus lacustris,2400,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus petteri,2401,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus petteri,2401,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus sp.,2402,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,taterillus sp.,2402,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,uranomys ruddi,2403,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,uranomys ruddi,2403,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,xerus erythropus,2404,borrelia_species,path_1_tested,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Nbeika,xerus erythropus,2404,borrelia_species,histo_path_1_positive,0,"c(-12.2333335876465, 17.9833335876465)",-12.233333587646484,17.983333587646484
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,acomys airensis,2405,borrelia_species,path_1_tested,24,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,acomys airensis,2405,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,acomys chudeaui,2406,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,acomys chudeaui,2406,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,arvicanthis ansorgei,2407,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,arvicanthis ansorgei,2407,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,arvicanthis niloticus,2408,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,arvicanthis niloticus,2408,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,arvicanthis rufinus,2409,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,arvicanthis rufinus,2409,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,arvicanthis sp.,2410,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,arvicanthis sp.,2410,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,atelerix albiventris,2411,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,atelerix albiventris,2411,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,cricetomys gambianus,2412,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,cricetomys gambianus,2412,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,crocidura olivieri,2413,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,crocidura olivieri,2413,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,crocidura viaria,2414,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,crocidura viaria,2414,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,crocidura sp.,2415,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,crocidura sp.,2415,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,dasymys rufulus,2416,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,dasymys rufulus,2416,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,desmodilliscus braueri,2417,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,desmodilliscus braueri,2417,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,felovia vae,2418,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,felovia vae,2418,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbilliscus gambiana,2419,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbilliscus gambiana,2419,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbilliscus kempii,2420,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbilliscus kempii,2420,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbilliscus sp.,2421,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbilliscus sp.,2421,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,dipodillus campestris,2422,borrelia_species,path_1_tested,2,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,dipodillus campestris,2422,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus gerbillus,2423,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus gerbillus,2423,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus henleyi,2424,borrelia_species,path_1_tested,1,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus henleyi,2424,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus nanus,2425,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus nanus,2425,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus nigeriae,2426,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus nigeriae,2426,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus occiduus,2427,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus occiduus,2427,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus pyramidum,2428,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus pyramidum,2428,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus tarabuli,2429,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus tarabuli,2429,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus sp.,2430,borrelia_species,path_1_tested,2,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,gerbillus sp.,2430,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,heliosciurus gambianus,2431,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,heliosciurus gambianus,2431,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,paraechinus aethiopicus,2432,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,paraechinus aethiopicus,2432,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,jaculus jaculus,2433,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,jaculus jaculus,2433,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,lemniscomys bellieri,2434,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,lemniscomys bellieri,2434,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,lemniscomys zebra,2435,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,lemniscomys zebra,2435,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,lemniscomys sp.,2436,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,lemniscomys sp.,2436,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys erythroleucus,2437,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys erythroleucus,2437,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys huberti,2438,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys huberti,2438,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys kollmannspergeri,2439,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys kollmannspergeri,2439,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys natalensis,2440,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys natalensis,2440,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys sp.,2441,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mastomys sp.,2441,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mus musculus,2442,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,mus musculus,2442,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,pachyuromys duprasi,2443,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,pachyuromys duprasi,2443,borrelia_species,histo_path_1_positive,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
gd_2015_multiple,2003-2006,NA,Mauritania,MRT,NA,Rachid,praomys daltoni,2444,borrelia_species,path_1_tested,0,"c(-11.6833333969116, 18.783332824707)",-11.683333396911621,18.78333282470703
